sector,product,region,technology,parameter_group,parameter,unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
aluminium,Aluminium,Africa,Carbon Anode + Grid,Production,Number of plants,plant,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Grid,Raw material,Alumina Consumption,GJ,1.488015,1.488015,1.488015,1.488015,1.488015,1.488015,1.488015,0.930735,1.446993,1.446993,0.611073,0.611073,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.516258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Hydro,Emissions intensity,Emissions intensity CO2 Scope1,tCO2/t,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548,2.092707548
aluminium,Aluminium,Africa,Carbon Anode + Hydro,Emissions intensity,Emissions intensity CO2 Scope2,tCO2/t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2 Scope1,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2 Scope1 captured,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2 Scope2,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2 Scope3 downstream,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2 Scope3 upstream,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2e Scope1,Mt CO2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2e Scope2,Mt CO2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2e Scope3 downstream,Mt CO2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions,CO2e Scope3 upstream,Mt CO2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions intensity,Emissions intensity CO2 Scope1,tCO2/t,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119,9.484469119
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Emissions intensity,Emissions intensity CO2 Scope2,tCO2/t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Production,Annual production volume,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas,Production,Number of plants,plant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas+CCS,Emissions intensity,Emissions intensity CO2 Scope1,tCO2/t,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705,2.831883705
aluminium,Aluminium,Africa,Carbon Anode + Natural Gas+CCS,Emissions intensity,Emissions intensity CO2 Scope2,tCO2/t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,CF,Capacity Factor,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Capex,Brownfield Capex,USD,1294.3135,1294.3135,1294.3135,1294.3135,1294.3135,1294.3135,1294.3135,1294.3135,0.0,0.0,3492.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Capex,Decommissioning Capex,USD,109.64383561387999,109.64383561387999,109.64383561387999,109.64383561387999,109.64383561387999,109.64383561387999,109.64383561387999,109.64383561387999,0.0,0.0,295.89041095199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Capex,Greenfield Capex,USD,1600.8,1600.8,1600.8,1600.8,1600.8,1600.8,1600.8,1600.8,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Capex,Renovation Capex,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Emissions,CO2 Scope1,Mt CO2,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.5583343738063999,0.0,0.0,1.5067494345599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Emissions,CO2 Scope1 captured,Mt CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aluminium,Aluminium,Africa,Carbon Anode + PPA+Grid,Emissions,CO2 Scope2,Mt CO2,1.7286484226652,1.626785775728,1.5360915950332,1.4548245364772,1.3815873764639999,1.3152460084903999,1.24605292844,1.1768598481227999,0.0,0.0,2.61574976664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
